Latitude,Longitude,Depth,Magnitude,Magnitude Type
26.266,140.46,388,6.1,1
-1.595,-24.576,10,5.8,0
17.598,-61.194,37.9,5.6,0
18.298,146.483,51.1,5.7,0
-5.212,153.96,33,5.6,0
-4.766,153.945,50,7,1
-15.138,-173.417,33,5.8,0
47.782,155.651,49.6,5.5,0
0.824,-25.586,10,5.6,0
17.637,-61.193,33,5.8,0
-9.708,119.075,33,6,1
34.3,136.214,34.9,5.5,0
-10.513,165.764,108.4,5.6,0
-2.449,140.073,33,5.5,0
-17.964,-175.259,33,5.7,0
-17.867,-175.312,33,6.2,1
-7.95,-74.422,150.9,5.9,1
-45.07,167.009,24.5,6.1,1
5.762,125.773,133.8,5.8,0
-6.076,102.68,33,5.8,0
9.938,92.978,33,5.6,0
56.15,-153.456,20,5.9,1
-55.627,-29.876,10,6.8,1
-5.538,151.592,33,6,1
-5.432,154.016,90.5,6.2,1
-55.136,-29.617,33,5.5,0
7.042,-77.829,17,6.5,1
23.251,124.15,14.4,5.7,0
-2.458,139.996,33,5.5,0
5.737,127.174,63,5.7,0
-15.425,-173.42,53.1,5.9,1
36.601,4.773,10,5.7,0
-55.359,-29.896,33,5.5,0
-5.391,154.181,84,5.7,0
-8.175,-79.929,33,5.8,0
21.692,92.908,33,5.5,0
42.489,144.765,33,6,1
-21.263,-179.234,628.2,5.6,0
42.521,144.785,33,5.6,0
17.342,119.787,54.5,5.5,0
-21.664,170.439,200,5.9,1
38.397,42.922,65.3,5.6,0
-14.605,166.656,33,5.7,0
-3.98,152.169,33,8,1
-5.32,153.472,33,5.8,0
-14.631,166.702,33,5.7,0
-14.637,166.863,33,5.8,0
-5.069,153.238,33,6,1
-5.138,153.211,33,5.6,0
-4.498,153.704,33,5.8,0
-4.917,153.221,33,5.5,0
-5.233,153.102,30,7.8,1
-4.827,153.226,33,6.5,1
-4.995,153.134,33,5.5,0
-4.928,153.074,33,5.7,0
-5.003,153.32,33,5.6,0
-3.966,152.28,33,5.5,0
-4.771,153.218,33,5.5,0
-5.29,152.968,33,6.2,1
-5.083,153.278,33,5.5,0
-4.093,152.685,33,5.5,0
-6.346,153.543,33,5.6,0
-4.264,152.649,33,5.7,0
-5.605,152.888,33,5.5,0
-5.12,152.897,33,5.8,0
-6.268,153.366,33,5.7,0
-5.496,151.781,33,7.8,1
-5.426,152.017,33,5.7,0
-5.269,153.151,33,5.5,0
-5.097,153.181,33,6.6,1
-4.224,152.729,33,5.8,0
-5.589,152.883,33,5.7,0
-5.228,151.771,33,6.8,1
-4.583,153.14,33,5.7,0
-4.632,153.129,33,5.7,0
-5.467,153.334,33,5.5,0
-5.384,153.452,33,6.1,1
-4.682,153.1,33,5.7,0
-5.133,151.655,57.8,6,1
-4.858,153.015,63.8,5.5,0
-5.588,151.867,33,6.1,1
-4.801,153.112,33,5.9,1
-4.484,152.785,33,5.7,0
-5.486,152.153,33,6.2,1
-3.617,150.823,33,5.8,0
-5.43,152.688,33,6.1,1
-6.378,153.34,33,5.5,0
-15.015,166.768,33,5.7,0
-5.589,152.567,33,5.7,0
-5.076,152.559,33,5.5,0
12.866,144.07,10,5.6,0
-4.585,153.058,33,6.3,1
-4.655,152.998,33,5.8,0
-5.425,153.605,33,5.6,0
40.245,49.946,50.4,6.8,1
40.167,49.954,33,6.5,1
13.775,120.657,117.5,5.5,0
-24.869,-70.886,58.2,6.3,1
63.884,-150.15,22.5,5.8,0
35.255,-35.328,10,5.8,0
51.666,-178.156,43.2,5.7,0
14.876,-93.944,33,6.1,1
35.748,140.948,59.8,5.7,0
4.222,126.439,101.4,5.7,0
52.577,-167.847,33,5.9,1
39.566,54.799,30,7,1
-4.218,152.725,31,6.5,1
-4.274,152.786,33,5.8,0
-4.599,153.255,33,5.5,0
22.706,-107.552,10,5.5,0
-36.388,-98.758,10,5.8,0
-0.847,121.554,33,5.5,0
19.083,121.187,33,5.5,0
0.05,127.38,150,5.7,0
-55.91,-28.06,113.5,5.7,0
19.091,-67.093,52.6,5.5,0
6.015,-82.679,10,6.1,1
-3.095,148.331,33,5.7,0
-50.4,-6.883,10,5.5,0
38.457,31.351,10,6,1
-15.669,-177.331,33,5.6,0
-26.82,-113.342,10,5.5,0
-3.966,151.484,33,5.6,0
-21.178,-179.124,628.2,6.6,1
-21.182,-179.097,648.7,5.7,0
-17.571,167.721,33,5.7,0
11.765,144.76,33,6.2,1
-39.008,-74.662,11,6.5,1
9.418,-85.452,33,5.5,0
-24.123,-176.802,68.8,5.7,0
-9.231,154.353,33,6.6,1
-5.706,151.122,33,6.4,1
-5.354,154.133,386.7,6,1
-3.221,150.758,25,5.5,0
-3.263,150.445,33,5.7,0
-3.109,150.743,33,5.5,0
56.82,-158.341,105.9,5.6,0
-10.56,164.22,33,5.9,1
44.79,147.196,140.4,6.2,1
-7.873,135.816,61.7,6,1
-4.196,123.247,33,5.6,0
-21.264,-179.124,644.8,5.7,0
-42.519,120.175,10,5.7,0
-35.025,179.67,33,5.6,0
-9.33,154.593,33,5.9,1
-4.228,152.73,33,5.8,0
-4.05,152.307,33,6.2,1
-12.472,166.934,220.7,5.5,0
6.898,126.579,33,7.5,1
6.631,126.899,33,6.8,1
6.749,126.809,33,6.4,1
1.288,-27.777,10,5.5,0
-11.16,162.44,33,6,1
43.932,147.813,33,5.9,1
16.113,-61.034,33,5.7,0
-0.657,-22.074,10,5.5,0
6.917,126.842,83.6,5.5,0
6.772,126.867,33,5.6,0
5.846,127.349,53.4,5.7,0
-33.443,-72.233,10,5.9,1
15.55,-92.899,91.9,5.6,0
-18.491,176.054,33,5.6,0
-14.928,167.17,103,7.1,1
57.078,-153.211,33,7,1
48.89,-129.31,10,6,1
-18.785,-176.734,10,5.9,1
-15.578,-74.809,39.1,5.7,0
-16.95,-174.995,258,5.5,0
17.333,120.908,33,5.5,0
40.74,-125.284,5.6,5.6,0
13.049,-88.66,60,7.7,1
22.094,143.751,87.3,5.9,1
13.118,-88.594,48.8,5.7,0
13.181,-88.792,67.7,5.6,0
-40.344,78.362,10,6.4,1
13.076,-88.58,74.6,5.8,0
13.017,-88.596,44,5.7,0
12.985,-88.697,62.6,5.7,0
-3.957,101.746,33,6,1
-4.022,101.776,28,6.9,1
-4.308,101.648,33,5.6,0
-4.194,101.604,57.7,5.7,0
-13.773,66.187,10,5.5,0
2.49,126.344,38.2,5.6,0
15.402,-92.718,93.2,6,1
-11.662,166.38,50,6.3,1
-58.161,-9.472,33,6,1
2.874,126.529,74.7,5.5,0
10.172,126.223,33,5.6,0
14.017,-90.907,64.4,5.9,1
49.33,-128.79,10,5.9,1
29.992,142.036,54.6,5.6,0
-54.426,-133.802,10,5.6,0
-0.198,99.245,77.8,5.6,0
-0.596,-19.863,10,5.7,0
60.114,-152.363,86.9,5.5,0
12.907,-88.879,33,5.6,0
23.419,70.232,16,7.7,1
23.316,69.981,10,5.5,0
-10.846,161.578,77.4,5.6,0
-4.352,-76.872,117.2,5.5,0
23.507,70.517,10,5.8,0
-0.677,133.334,33,6.2,1
-5.9,147.048,99.9,5.6,0
51.437,-177.797,33,6,1
12.819,-88.969,54.4,5.7,0
-19.273,-176.111,33,5.5,0
13.211,-88.941,63.6,5.8,0
52.751,153.848,426.6,5.7,0
24.269,125.112,15.7,5.8,0
-19.078,-176.074,33,5.8,0
-6.15,147.758,43.6,5.5,0
13.671,-88.938,10,6.6,1
-4.68,102.562,36,7.4,1
-5.164,102.488,33,5.6,0
48.544,153.297,147.8,5.6,0
-19.494,177.33,10,6.1,1
-19.691,177.39,10,6.2,1
-5.56,148.304,168.6,5.6,0
-7.161,117.488,521,6.1,1
-15.345,-70.475,210.1,5.5,0
13.062,-88.909,33,5.5,0
20.247,122.428,33,5.5,0
53.92,-133.61,20,6.2,1
-47.456,32.386,10,6,1
-45.097,-79.284,10,5.8,0
-11.276,-74.514,33,5.7,0
-4.9,102.448,33,5.7,0
6.622,126.923,75.3,5.5,0
-27.821,-71.455,29.6,5.6,0
17.448,-83.588,10,5.5,0
29.513,101.129,33,5.6,0
-30.715,-178.263,59.9,5.5,0
1.271,126.249,35,7.1,1
1.559,126.354,33,5.8,0
1.555,126.431,33,6.2,1
37.217,142.146,33,5.9,1
-1.143,67.789,10,5.6,0
36.424,70.881,202.5,6.2,1
46.815,144.525,392,6.1,1
-43.31,39.283,10,5.6,0
6.582,126.852,60.5,5.8,0
-6.944,155.833,33,5.6,0
-21.986,170.207,10,6.7,1
-22.002,170.108,10,6.3,1
-22.09,169.992,10,5.6,0
13.283,-88.827,65.3,6.1,1
47.149,-122.7266667,51.798,6.8,1
-22.293,170.324,10,5.8,0
-38.766,-74.555,33,5.9,1
-49.736,117.537,10,5.5,0
28.564,129.002,79.8,5.5,0
34.369,86.902,33,5.9,1
-54.588,157.271,10,6.4,1
-10.43,161.298,89.5,5.7,0
-6.81,-12.911,10,6,1
-25.373,-177.966,231,5.8,0
-35,-179.558,33,5.6,0
-7.206,106.116,33,5.8,0
18.772,121.218,33,5.7,0
0.451,121.892,109.4,6,1
8.656,94.013,33,6,1
-32.321,-71.492,37,6,1
13.144,-88.699,48.9,5.9,1
-20.414,-68.743,115,5.8,0
46.691,151.298,103.1,5.5,0
12.54,-87.399,95.5,5.7,0
-4.029,128.02,33,6.5,1
-3.999,127.847,33,5.8,0
-4.527,153.114,33,5.9,1
32.951,46.625,33,5.5,0
44.071,148.054,33,6,1
34.083,132.526,50,6.8,1
13.082,-88.939,33,5.8,0
-34.734,-109.015,10,5.5,0
-59.574,-26.263,33,5.5,0
-2.747,138.899,33,5.5,0
-34.409,55.464,10,5.5,0
11.848,147.325,56.5,5.7,0
40.589,141.772,63.8,5.5,0
-3.386,149.098,33,5.6,0
-5.176,132.369,33,6.4,1
-34.405,55.464,10,5.5,0
21.705,143.325,33,5.8,0
-27.554,-176.336,33,6.2,1
-4.381,102.199,64.9,5.5,0
-32.668,-73.109,11,6.7,1
24.768,99.061,10,5.6,0
-59.723,-25.586,26,6.2,1
42.729,145.305,33,5.6,0
-17.093,168.386,17.2,5.6,0
30.092,141.768,10,6,1
-20.777,-70.476,33,5.6,0
51.239,-179.78,33,5.9,1
-7.414,155.964,10,5.9,1
-7.455,155.893,12,6,1
-7.306,155.965,20,6.2,1
-7.41,155.865,17,6.7,1
-7.56,155.955,10,5.6,0
-46.293,95.97,10,5.5,0
-13.552,-76.655,38.8,5.6,0
-29.103,-67.52,127.8,5.8,0
-5.205,132.372,33,5.5,0
-19.407,-173.834,33,5.8,0
18.449,120.658,50.8,5.5,0
-7.51,155.923,10,5.5,0
32.824,132.023,33,5.7,0
-9.183,106.487,33,5.5,0
43.097,145.923,86,6,1
8.338,-103.21,10,5.7,0
-18.064,-176.937,351.8,6.9,1
18.736,-104.545,10,6.2,1
43.881,147.392,47.9,5.5,0
0.462,126.299,33,5.8,0
-23.523,-111.878,10,5.7,0
-24.457,-116.076,10,5.6,0
-14.927,-173.468,33,5.7,0
-56.186,-144.471,10,6.2,1
18.777,-104.165,33,5.5,0
13.605,-88.795,10,5.7,0
53.641,-164.319,42,5.5,0
-10.318,161.232,67.9,6.3,1
-34.916,-108.065,10,5.5,0
-27.173,-176.898,33,5.7,0
-28.06,-66.553,176.5,5.6,0
-4.236,143.422,133,5.5,0
0.414,97.784,33,5.9,1
-7.53,155.888,33,5.6,0
-19.903,-177.515,368.7,6,1
18.816,-104.446,33,6.3,1
2.774,-95.358,10,5.5,0
-17.708,-178.703,567.2,5.6,0
27.689,101.003,33,5.5,0
-38.868,175.392,260.9,5.5,0
44.268,148.393,33,6.7,1
-7.869,110.179,143.1,6.3,1
-20.292,-177.842,406.5,6.4,1
-6.609,132.346,33,6,1
19.853,-109.165,48.5,5.5,0
-7.022,155.037,14,6.4,1
-7.025,155.003,10,5.7,0
-7.199,154.923,33,5.9,1
-29.666,-178.633,178.1,7.2,1
17.096,145.83,83,5.7,0
-6.884,146.388,10,6.4,1
-6.731,146.557,10,5.5,0
-6.815,146.41,10,6,1
-5.127,152.73,33,5.6,0
38.582,25.613,33,5.6,0
-18.831,-173.355,33,5.5,0
24.463,122.397,77.5,5.6,0
24.513,122.033,32.1,5.9,1
-22.053,-179.461,604,5.7,0
51.192,-179.85,33,5.5,0
51.16,-179.828,18,6.5,1
18.852,146.81,33,5.9,1
18.833,146.983,33,6,1
13.903,51.679,10,6,1
-14.889,-173.339,10,6,1
-24.291,-69.173,88.8,5.8,0
-20.154,169.063,33,5.5,0
-22.739,-67.877,146.6,6,1
1.601,-85.161,33,5.7,0
45.522,152.036,33,5.7,0
35.55,28.157,50.1,5.7,0
1.443,125.691,70.3,5.7,0
55.011,-159.326,35.4,5.5,0
-16.265,-73.641,33,8.4,1
-17.4,-72.166,33,5.8,0
-17.84,-71.348,33,5.8,0
-17.181,-72.641,33,6.1,1
-16.645,-73.606,33,5.7,0
-17.602,-72.646,33,5.5,0
-16.767,-73.632,33,5.9,1
-17.849,-71.579,33,5.6,0
-17.585,-71.958,33,5.5,0
-17.745,-71.531,33,5.6,0
44.189,148.51,33,6,1
-16.85,-73.788,33,5.7,0
37.238,36.206,5,5.5,0
-17.574,-70.685,73.7,5.5,0
-17.745,-71.649,24,6.7,1
-4.07,-104.469,10,6.1,1
61.34,-140.07,10,5.7,0
-19.532,-176.391,33,5.5,0
-17.887,-71.529,33,5.5,0
-19.522,-66.254,273.9,6.1,1
-6.406,146.761,103.5,5.9,1
-4.312,152.956,28,6.1,1
-4.236,123.247,33,5.6,0
-6.033,154.806,210.7,5.9,1
-16.623,-73.971,33,5.6,0
21.641,142.984,290,6.5,1
-21.725,-176.705,184.6,6.5,1
32.153,139.6,33,5.6,0
32.192,139.497,33,5.5,0
-17.003,-65.711,33,6.2,1
32.156,139.545,33,5.9,1
32.163,139.581,33,5.7,0
32.214,139.538,33,5.6,0
-16.086,-73.987,62,6.6,1
44.512,149.325,50.9,5.5,0
2.86,66.226,10,5.6,0
-17.543,-72.077,33,7.6,1
-6.663,152.108,10,6.2,1
-7.429,-13.378,10,5.7,0
28.75,-43.437,10,5.7,0
-17.404,167.694,33,5.5,0
57.203,-151.036,33,5.9,1
-16.971,-174.676,226.6,5.9,1
-5.147,132.338,33,6,1
-22.586,-179.683,595.6,5.6,0
-3.416,134.684,33,5.8,0
-19.448,-69.255,33,6.4,1
33.165,95.6,33,5.5,0
0.043,122.97,156.6,5.6,0
39.059,24.244,10,6.5,1
59.025,-155.116,131.3,6.8,1
-4.077,-103.918,10,5.6,0
-17.692,-178.826,564,5.5,0
-5.281,103.336,33,5.7,0
51.156,179.385,33,5.8,0
-15.158,-174.718,33,5.7,0
1.557,126.399,33,5.7,0
8.023,117.466,33,5.5,0
56.26,163.79,14,6.3,1
2.809,126.995,33,5.9,1
12.224,93.352,96.4,5.9,1
-10.815,164.949,33,5.7,0
-55.537,-123.422,10,6.7,1
-55.573,-123.395,10,5.6,0
-8.61,113.832,90.5,5.6,0
-10.867,165.396,33,5.6,0
-14.258,-72.683,33,5.8,0
-30.656,-178.072,51.2,5.6,0
-18.166,-69.428,112.6,5.6,0
-5.506,149.597,145.3,5.5,0
14.02,-91.875,33,5.5,0
-14.7,167.106,82,5.7,0
-5.969,130.074,33,5.5,0
6.322,94.774,33,5.5,0
11.498,-86.713,29.7,5.6,0
-13.616,166.28,33,5.7,0
41.046,142.308,38,6.4,1
-22.664,179.317,586.8,5.6,0
-36.71,78.667,10,5.5,0
25.748,126.19,33,5.9,1
-36.813,-179.575,33,7.1,1
-3.373,146.311,10,6.2,1
-3.144,146.724,10,5.5,0
-36.807,179.948,36.5,5.8,0
7.633,-82.766,24.5,6.1,1
14.187,51.793,10,5.7,0
1.091,126.36,33,6.1,1
-21.722,-70.108,65.6,5.9,1
-41.495,-90.728,10,5.6,0
-47.426,100.017,10,5.6,0
-22.928,169.787,10,5.8,0
0.889,82.501,10,6.1,1
-54.356,-137.016,10,6.3,1
-54.374,-136.622,10,5.9,1
38.804,72.154,33,5.5,0
-16.284,178.158,10,5.8,0
-16.244,177.998,10,5.9,1
-13.166,97.297,10,5.9,1
14.995,-91.571,161.1,5.6,0
-0.578,133.13,33,6.5,1
45.447,150.683,33,5.5,0
-20.993,-179.109,608.1,6.5,1
52.46,-169.245,33,5.6,0
27.692,141.907,33,5.7,0
-21.092,-179.108,619.3,5.5,0
-4.677,153.116,33,5.5,0
48.69,-128.71,10,6,1
48.56,-128.56,10,5.5,0
-22.393,-175.01,10,6,1
37.244,21.873,10,5.5,0
48.54,-128.6,10,5.8,0
-9.004,-109.517,10,5.5,0
-7.506,127.739,131.8,6,1
-27.934,-176.656,33,5.5,0
12.99,-88.761,62,5.5,0
-11.375,115.042,10,5.6,0
51.786,-175.305,33,5.6,0
3.873,-75.968,178.6,5.9,1
46.591,150.785,126,5.5,0
-26.559,178.158,631.1,5.9,1
-18.503,168.159,33,6.4,1
-5.42,151.632,33,5.5,0
-22.541,-113.563,10,5.6,0
-18.419,168.121,33,6.2,1
-58.306,-25.438,33,5.6,0
-16.183,-173.82,106.9,6.2,1
34.548,141.417,33,5.9,1
37.739,141.775,42.9,5.6,0
-3.502,139.717,10,5.7,0
47.079,148.631,284.5,5.9,1
-3.296,142.934,10,6.2,1
17.044,-99.996,10,5.9,1
52.591,160.324,48.5,6.5,1
52.631,160.214,33,6.4,1
-23.223,-175.505,33,5.5,0
47.758,155.102,33,5.9,1
-23.846,-179.892,520.8,5.5,0
-24.171,-66.831,201.2,5.5,0
52.63,-132.2,20,6.1,1
12.686,144.98,37,7,1
0.839,125.98,33,6,1
-8.598,110.633,67.2,5.8,0
-55.758,-124.291,10,5.7,0
-39.702,176.614,47.7,5.5,0
19.355,-64.886,33,5.6,0
19.354,-64.932,33,6,1
-55.092,-126.907,10,5.6,0
-4.102,123.907,33,7.5,1
-4.561,123.885,28.7,5.5,0
-37.137,178.982,18,6.7,1
1.83,126.506,33,5.7,0
-4.68,139.44,33,5.5,0
-4.855,123.917,33,5.7,0
-20.908,-179.125,622.5,5.6,0
-26.15,70.885,10,5.5,0
-14.766,-70.497,212.4,5.8,0
-18.494,168.108,33,6.1,1
26.316,100.648,10,5.6,0
51.434,-174.94,33,5.6,0
-21.797,-176.716,189.7,5.7,0
28.579,128.28,135.9,5.5,0
-24.533,-177.494,127.7,5.6,0
-5.912,150.196,33,7,1
5.361,94.359,33,5.7,0
-17.289,-179.251,564.1,6.3,1
-60.8,-25.65,33,5.6,0
9.643,-82.3,10,6.1,1
16.219,-98.054,17.8,5.5,0
22.336,-45.143,10,5.5,0
-49.591,-116.194,10,5.7,0
22.371,-106.973,33,6.1,1
53.627,170.551,33,6,1
-17.431,-178.705,543.4,5.5,0
35.946,90.541,10,7.8,1
35.726,93.384,10,5.6,0
-1.587,-15.578,10,6.3,1
-24.409,-115.864,10,5.7,0
-60.588,154.092,10,5.9,1
35.726,93.691,10,5.6,0
-6.88,128.921,33,6.2,1
-31.068,-176.724,33,5.8,0
-16.255,178.019,10,6.3,1
-16.242,178.054,10,6.2,1
36.392,71.506,106.5,6.1,1
23.031,125.362,10,5.6,0
-33.228,-178.573,10,6,1
29.606,81.752,33,5.5,0
15.571,-93.106,84.9,6.4,1
-4.289,-104.214,10,5.6,0
-33.248,-178.482,10,5.7,0
-4.759,101.903,58.5,5.6,0
-12.738,166.664,100.5,6,1
39.402,141.089,123.8,6.5,1
-16.496,-177.54,10,6.4,1
-15.35,-72.516,33,5.8,0
18.961,120.24,33,5.6,0
-52.606,18.349,10,5.7,0
-41.398,-88.334,10,5.7,0
-5.645,130.742,111.3,5.6,0
-44.216,168.819,10,5.8,0
-15.114,-72.742,26.1,5.6,0
-5.824,147.387,112.7,5.5,0
28.251,129.574,33,6.2,1
31.9976667,-115.0016667,6.981,5.7,0
-0.002,122.87,156.3,6.1,1
-17.189,167.721,33,6.1,1
-42.813,124.688,10,7.1,1
27.042,-44.496,10,5.7,0
-53.386,24.724,10,5.5,0
-22.694,172.165,33,5.5,0
23.954,122.734,14,6.8,1
54.174,-162.548,33,5.6,0
-56.895,-25.024,33,5.5,0
8.17,-70.961,33,5.6,0
-10.91,165.863,74.2,6,1
27.871,141.75,35.4,5.9,1
-9.613,159.53,16,6.8,1
-30.224,-178.091,57.2,5.9,1
-14.647,167.262,153.2,6.2,1
-36.098,-100.644,10,5.9,1
-8.357,-74.22,160.6,6,1
-17.78,-178.788,563,5.7,0
-6.009,102.849,33,5.6,0
-35.017,-103.31,10,5.7,0
-55.214,-129,10,6,1
6.303,125.65,138.1,6.3,1
-27.875,73.883,10,5.6,0
-16.332,177.921,33,5.5,0
-17.983,178.744,665.8,6.2,1
-17.6,167.856,21,7.2,1
-17.575,167.745,10,5.7,0
-4.333,102.04,33,5.6,0
36.088,70.687,129.3,6.2,1
-17.664,168.004,10,6.6,1
-18.013,167.78,10,5.5,0
-26.373,178.281,614.2,5.5,0
-17.841,178.887,638.5,5.5,0
-17.527,168.13,10,5.6,0
12.538,-87.672,59.1,5.6,0
52.064,-171.068,33,5.7,0
18.957,144.958,599.4,5.9,1
-17.57,167.913,10,5.7,0
-3.212,142.427,11,6.7,1
-54.893,-130.617,10,5.5,0
-10.588,165.291,33,5.8,0
-20.445,-173.955,33,5.6,0
-5.651,151.074,43.6,6.4,1
-17.434,167.81,10,5.8,0
-19.384,-69.231,33,5.8,0
-17.334,167.722,10,6,1
-6.314,105.205,10,6.1,1
-5.527,151.097,41.1,6.2,1
23.901,125.415,10,5.5,0
15.502,-93.133,80.2,6.4,1
43.915,147.272,55.3,5.7,0
-45.923,34.891,10,5.5,0
-41.465,-85.638,10,5.5,0
-15.384,167.483,115.5,5.8,0
-21.542,170.122,33,5.5,0
35.79,26.617,88,6.2,1
-4.61,149.291,33,5.5,0
3.533,95.658,33,5.7,0
-4.566,-104.81,10,5.8,0
-20.865,-178.763,576.4,5.7,0
49.381,155.594,33,6.1,1
-15.304,-173.225,33,6.2,1
18.194,-95.908,108.9,5.9,1
-6.252,150.887,33,6,1
-4.957,151.263,131.1,5.5,0
-12.797,169.531,667.1,5.8,0
45.464,136.719,355.5,5.9,1
-5.236,152.491,33,5.5,0
38.573,31.271,5,6.5,1
38.701,30.872,10,5.5,0
38.632,30.902,10,6,1
-5.345,151.248,39,6.6,1
-55.185,-128.941,10,5.5,0
3.026,126.288,33,5.7,0
46.083,142.719,348.9,5.5,0
-55.912,-29.004,193.4,5.9,1
-3.711,151.541,33,5.5,0
23.716,121.56,54.8,5.7,0
36.588,140.949,45,5.6,0
13.989,144.837,121.2,5.8,0
41.472,142.029,61,5.5,0
14.995,-92.638,75.6,5.8,0
-36.231,-100.301,10,6,1
-3.767,151.418,10,5.5,0
-3.731,150.992,10,6.1,1
-56.741,-25.436,33,5.7,0
-7.679,31.895,38.5,5.5,0
-9.64,160.937,49.3,5.5,0
32.32,-115.32,7,5.5,0
32.3188333,-115.3215,7.007,5.7,0
-4.454,151.982,155.4,5.7,0
-5.654,130.755,109.3,5.6,0
-18.297,-69.707,91.7,5.6,0
-5.685,151.258,40.2,6.3,1
52.697,-166.695,33,5.5,0
-33.192,-179.389,33,5.5,0
-35.717,-17.62,10,5.9,1
-45.837,-76.119,10,5.9,1
36.429,70.438,209,6.3,1
36.502,70.482,225.6,7.4,1
28.446,143.275,45.1,5.5,0
-6.888,128.995,33,5.5,0
6.033,124.249,31,7.5,1
47.88,146.958,440.4,5.6,0
-1.319,-24.481,10,5.6,0
5.871,124.274,23.3,6,1
-56.019,-27.332,118.4,6,1
-29.354,-177.104,33,5.6,0
20.142,122.105,33,5.6,0
30.599,141.566,33,5.8,0
-44.536,-79.7,33,5.7,0
51.531,-173.083,33,5.9,1
49.677,156.02,55,5.5,0
-4.191,123.28,20.8,5.5,0
-6.196,151.405,33,5.6,0
0.68,122.32,79.4,5.7,0
51.464,-173.275,33,5.9,1
-45.221,35.105,10,6,1
-33.263,-179.725,33,5.6,0
-36.816,-179.787,36.1,5.6,0
-36.873,-179.744,35.1,5.5,0
-20.391,-69.003,92.4,5.5,0
-6.486,129.901,148.1,6.1,1
30.512,141.962,10,5.9,1
-3.569,144.968,33,5.6,0
-3.214,142.246,33,5.5,0
4.585,126.319,76.3,5.5,0
1.395,128.109,115.3,5.7,0
24.362,-46.355,10,5.5,0
36.062,69.315,8,6.1,1
23.346,124.09,33,6.4,1
36.023,69.338,10,5.6,0
-21.663,-68.329,125.1,6.5,1
22.638,-45.15,10,5.9,1
22.603,-45.164,10,5.5,0
24.279,122.179,32.8,7.1,1
14.355,-92.593,62.6,5.6,0
-29.67,-71.384,71,6.4,1
-49.531,-116.074,10,5.9,1
41.543,141.851,71.4,5.7,0
-15.275,-173.429,33,5.7,0
-60.94,154.25,10,6.2,1
-10.833,164.19,33,5.8,0
-51.068,139.269,10,6.2,1
-20.741,169.285,33,5.9,1
-14.392,167.687,10,6.2,1
35.959,69.417,10,5.9,1
1.096,125.379,54.4,5.5,0
38.531,73.405,117.5,5.5,0
7.316,126.656,33,5.6,0
16.985,-100.865,24.9,6.8,1
-60.657,-25.843,10,5.8,0
-27.535,-70.586,62,6.7,1
17.233,-101.25,33,5.9,1
-16.382,173.259,33,6,1
5.304,124.382,33,5.7,0
-20.521,162.185,33,5.7,0
-5.784,-81.033,33,5.9,1
-12.518,166.938,217.3,5.6,0
51.085,-177.879,33,5.6,0
42.436,21.466,10,5.7,0
-56.135,-122.312,10,6.2,1
-27.441,-176.702,33,5.5,0
53.508,160.632,62.6,5.8,0
-27.47,-176.836,33,5.7,0
13.088,144.619,85.7,7.1,1
1.793,-102.07,10,5.6,0
-29.753,-177.737,51.1,5.5,0
86.005,31.595,10,5.6,0
-17.898,-178.737,559.9,5.8,0
5.283,124.406,33,5.7,0
-19.033,168.665,33,5.9,1
52.3,160.182,44,5.5,0
-17.948,-174.573,130.8,6.2,1
53.813,160.774,39,5.9,1
2.646,128.303,173,5.6,0
-10.424,-78.506,46.9,5.7,0
-1.143,127.087,33,5.9,1
19.141,121.238,33,5.5,0
19.132,121.238,33,5.8,0
3.507,125.377,33,5.5,0
-36.518,78.932,10,6.2,1
-21.405,-174.261,10,5.9,1
24.636,121.922,10,6.2,1
48.168,-27.808,10,5.7,0
-2.907,33.733,10,5.5,0
-15.07,-176.449,33,5.5,0
17.779,-81.911,10,5.7,0
44.43,146.619,149.8,5.5,0
36.627,24.274,97.1,5.9,1
-36.344,-97.908,10,5.7,0
-30.749,-71.197,52.1,6,1
-5.816,102.064,10,5.5,0
-31.971,-70.947,60.2,5.7,0
53.815,-161.116,33,6.4,1
1.832,127.238,109,5.9,1
-28.937,-66.797,22.2,6,1
24.069,122.264,33,6.1,1
-19.136,168.995,157.5,5.6,0
52.807,171.794,33,5.5,0
27.564,139.78,488.7,5.9,1
30.595,81.44,33,5.6,0
35.472,-36.291,10,5.7,0
-0.879,148.33,10,6.3,1
8.715,-77.621,85.5,5.6,0
16.107,-96.749,33,5.6,0
-15.509,167.545,116,5.6,0
11.282,-87.191,33,5.5,0
11.279,-87.229,33,5.7,0
10.985,140.69,33,6.1,1
-21.573,169.876,33,5.5,0
10.99,140.892,33,5.6,0
-0.676,-20.722,10,5.6,0
-47.801,99.751,10,6.6,1
7.593,124.022,33,5.6,0
-47.215,101.891,10,5.5,0
22.542,-45.136,10,5.5,0
0.495,119.901,34.8,5.9,1
8.784,-83.992,35,6.4,1
-17.866,-178.696,569,5.9,1
-2.338,102.559,231.6,5.8,0
-4.628,-105.147,10,5.8,0
-4.651,-105.379,10,6,1
-12.592,166.383,33,6.7,1
-30.805,-71.124,54,6.6,1
-3.845,141.816,33,5.5,0
-19.278,169.674,33,5.5,0
-4.495,146.768,33,6,1
-15.11,-175.863,318.6,5.7,0
-55.458,-128.371,10,5.7,0
35.626,49.047,10,6.5,1
